REGION-CENTROID-COL REGION-CENTROID-ROW SHORT-LINE-DENSITY-5 SHORT-LINE-DENSITY-2 VEDGE-MEAN VEDGE-SD HEDGE-MEAN HEDGE-SD INTENSITY-MEAN RAWRED-MEAN RAWBLUE-MEAN RAWGREEN-MEAN EXRED-MEAN EXBLUE-MEAN EXGREEN-MEAN VALUE-MEAN SATURATION-MEAN HUE-MEAN Class
1.728611 1.245536 -0.357047 -0.194552 0.389317 -0.063138 0.390272 -0.100156 0.284906 0.277890 0.345474 0.216036 -0.295331 0.637792 -0.784457 0.328220 -0.591510 -0.449085 6
-0.533500 -1.799457 -0.357047 -0.194552 -0.351882 -0.104583 -0.133067 -0.122126 0.737096 0.674384 0.861224 0.640837 -1.168405 1.432757 -1.255872 0.851249 -0.514048 -0.498469 4
0.124569 -0.337860 -0.357047 -0.194552 0.183429 -0.086281 0.067033 -0.079732 -0.400172 -0.340642 -0.364321 -0.496040 0.865568 -0.089034 -0.717111 -0.391591 0.015360 -0.198612 1
-0.012529 -0.181261 -0.357047 -0.194552 -0.557772 -0.118645 -0.594837 -0.134628 -0.945517 -0.936970 -0.951562 -0.936122 0.846380 -0.815860 0.533584 -0.987118 2.510764 -0.492140 3
-0.135917 1.245536 -0.357047 -0.194552 0.718741 -0.061383 0.421057 -0.111203 0.525556 0.528474 0.595689 0.433021 -0.400868 0.898995 -1.121182 0.581967 -0.606910 -0.422458 6
-1.136729 -1.173058 -0.357047 -0.194552 -0.310706 -0.106106 -0.302383 -0.112990 -0.374942 -0.334298 -0.320917 -0.474647 0.673684 0.052924 -0.765215 -0.347574 0.060522 -0.256645 1
0.960864 -0.424860 -0.357047 -0.194552 0.430495 -0.027798 0.097818 -0.061087 -0.794140 -0.838640 -0.749857 -0.795540 0.241944 -0.355915 0.360411 -0.782568 1.248598 -0.618762 3
-0.396402 0.114538 -0.357047 -0.194552 -0.496006 -0.117178 -0.333167 -0.129054 -0.907673 -0.924282 -0.900497 -0.890280 0.587336 -0.696615 0.591309 -0.935333 2.209428 -0.649397 3
0.165698 0.410338 2.410668 -0.194552 -0.125405 -0.098920 -0.102282 -0.092267 -0.257528 -0.350158 -0.126872 -0.321841 -0.631129 0.660505 -0.486214 -0.150791 0.180810 -0.544775 4
-0.931083 1.315135 -0.357047 -0.194552 0.718741 -0.068280 1.098319 -0.081242 0.469275 0.430144 0.575264 0.374954 -0.736665 1.092058 -1.111561 0.561253 -0.481412 -0.467221 6
-1.657700 1.349935 -0.357047 8.977171 0.306962 -0.089892 0.775080 -0.087062 0.436283 0.407940 0.529306 0.347449 -0.611941 0.978491 -1.044216 0.514646 -0.517102 -0.461054 6
-1.040761 -1.451458 -0.357047 -0.194552 -0.331295 -0.117932 -0.440914 -0.127912 2.307147 2.317458 2.237410 2.355321 -1.782435 1.427079 -0.630525 2.246855 -1.017945 -0.615396 2
-1.520602 0.184138 -0.357047 -0.194552 -0.557772 -0.125931 -0.564052 -0.139131 -0.831984 -0.743481 -0.872412 -0.859719 1.479598 -0.952140 0.129513 -0.888727 0.702745 0.291434 1
1.522964 -0.111661 -0.357047 -0.194552 -0.413650 -0.118332 -0.317775 -0.127568 0.231536 0.192247 0.327601 0.151858 -0.544781 0.830855 -0.861422 0.310096 -0.422396 -0.476753 4
-0.889953 1.001936 2.410668 -0.194552 -0.084227 -0.100572 0.067033 -0.104676 -0.456453 -0.448489 -0.604324 -0.282112 0.443423 -1.360979 1.861246 -0.495161 -0.618602 2.299049 7
-0.780275 0.845337 -0.357047 -0.194552 -0.310706 -0.103631 -0.025321 -0.111295 -0.181840 -0.235968 -0.323470 0.041837 -0.343303 -1.094098 2.197972 -0.220700 -0.502052 2.576502 7
-0.944792 -0.285661 -0.357047 -0.194552 -0.290117 -0.122710 0.636550 0.203280 0.334395 0.382564 0.325048 0.295495 0.165191 0.211917 -0.524697 0.307506 -0.860590 -0.406827 4
0.220537 -1.851657 2.410668 8.977171 0.677563 -0.028102 0.713511 -0.100762 0.197573 0.214451 0.225472 0.145745 -0.007505 0.348197 -0.582421 0.206526 -0.695291 -0.431813 4
-1.246407 0.793137 -0.357047 -0.194552 -0.393061 -0.116061 -0.225421 -0.125239 -0.635000 -0.632462 -0.790709 -0.444086 0.539365 -1.559721 2.101764 -0.632391 0.160678 2.172219 7
-0.533500 1.228136 -0.357047 -0.194552 -0.043049 -0.098920 -0.148459 -0.133651 -0.531171 -0.559507 -0.632409 -0.376852 0.174785 -1.111133 1.707314 -0.575428 -0.327527 2.560519 7
1.344737 0.653937 -0.357047 -0.194552 -0.187172 -0.059518 1.821758 0.387398 0.130618 0.090744 0.184621 0.102960 -0.468027 0.467442 -0.322661 0.165098 -0.519042 -0.595079 6
-0.903663 -0.059461 -0.357047 -0.194552 0.101073 -0.083040 -0.271598 -0.108401 -0.471009 -0.635634 -0.254533 -0.566331 -1.110840 1.057988 -0.678628 -0.280253 1.114402 -0.562047 3
-0.012529 -1.642857 -0.357047 -0.194552 -0.331294 -0.111476 -0.379345 -0.124769 2.394480 2.466540 2.268048 2.450061 -1.293130 1.120449 -0.601663 2.277926 -1.144646 -0.587851 2
0.412474 0.288538 -0.357047 -0.194552 -0.537183 -0.124692 -0.487090 -0.138690 -0.839747 -0.749825 -0.887731 -0.859719 1.498787 -1.008923 0.206479 -0.896495 0.601334 0.374919 1
-1.657700 1.349935 -0.357047 8.977171 0.306962 -0.089892 0.775080 -0.087062 0.436283 0.407940 0.529306 0.347449 -0.611941 0.978491 -1.044216 0.514646 -0.517102 -0.461054 6
-0.327853 1.280336 -0.357047 -0.194552 0.615796 0.040846 0.698119 -0.031041 -0.413757 -0.438973 -0.583898 -0.181260 0.107625 -1.474546 2.390387 -0.409716 -0.140221 2.333973 7
1.742321 1.349935 -0.357047 -0.194552 1.006985 -0.004777 0.867434 -0.041641 0.085011 0.084400 0.110578 0.054062 -0.074665 0.240309 -0.332282 0.090009 -0.663825 -0.526167 6
-0.163336 0.079739 -0.357047 -0.194552 -0.619539 -0.125684 -0.564052 -0.137619 -0.951339 -0.936970 -0.964328 -0.939178 0.903945 -0.866965 0.562447 -1.000065 2.510764 -0.473461 3
-0.684307 -0.442260 -0.357047 -0.194552 0.759918 0.895056 0.621157 0.527990 -0.826162 -0.870359 -0.775390 -0.835270 0.270727 -0.338881 0.302687 -0.808460 1.950639 -0.589046 3
0.645540 0.288538 -0.357047 -0.194552 0.409907 -0.117932 -0.487090 -0.133031 -0.886325 -0.860843 -0.900497 -0.884168 0.951916 -0.821538 0.437377 -0.935333 1.004082 -0.317323 5
-0.958502 0.375538 -0.357047 -0.194552 1.171696 -0.060938 -0.394737 -0.133031 -0.269173 -0.245483 -0.249426 -0.312673 0.433829 -0.089034 -0.284178 -0.275075 -0.488718 -0.370090 4
-0.067368 -0.859859 -0.357047 -0.194552 -0.578361 -0.125353 -0.533267 -0.138879 1.697757 1.606940 1.816128 1.624908 -2.204580 2.182296 -1.486770 1.819628 -0.657621 -0.555117 2
-0.382692 -0.129061 -0.357047 -0.194552 -0.434239 -0.122958 -0.517875 -0.136674 -0.797051 -0.721277 -0.821348 -0.832214 1.335685 -0.815860 0.042927 -0.852477 0.524068 0.083464 1
-0.876244 1.367335 -0.357047 -0.194552 0.142251 -0.085434 -0.148459 -0.123132 0.643941 0.633149 0.731010 0.543041 -0.621535 1.109093 -1.255872 0.719197 -0.584272 -0.440544 6
0.796347 -1.642857 -0.357047 -0.194552 -0.413650 -0.113789 -0.456306 -0.132895 1.734631 1.597424 1.887619 1.664638 -2.655508 2.443499 -1.477150 1.892127 -0.568158 -0.578848 2
-0.931083 -0.598860 2.410668 -0.194552 -0.496006 -0.121266 -0.317775 -0.127069 1.808379 1.721130 1.867193 1.802163 -2.262145 1.875667 -0.909526 1.871413 -0.741027 -0.610554 2
-0.670597 -1.033859 -0.357047 -0.194552 0.121662 -0.004751 0.128602 -0.066378 -0.351654 -0.315266 -0.297938 -0.447142 0.616119 0.069959 -0.736353 -0.324271 -0.009084 -0.254896 1
-0.506080 -0.146461 -0.357047 -0.194552 -0.084227 -0.086694 0.482626 -0.068583 -0.393379 -0.327954 -0.371981 -0.477704 0.913539 -0.179887 -0.611283 -0.399359 -0.129373 -0.166117 1
-0.396402 -1.921257 -0.357047 -0.194552 -0.393062 -0.116680 -0.517875 -0.136674 2.481812 2.549011 2.311453 2.593699 -1.408260 0.898995 -0.111005 2.321943 -1.184284 -0.662365 2
-0.218175 0.392938 -0.357047 -0.194552 -0.681306 -0.124301 -0.656406 -0.137887 -0.969776 -0.936970 -1.012839 -0.939178 1.086235 -1.082741 0.745241 -1.049260 -1.383431 -0.473461 3
-0.752856 -1.381858 -0.357047 4.391310 0.204017 -0.080631 -0.025321 -0.103814 2.241162 2.260363 2.130174 2.330872 -1.648116 1.097736 -0.207212 2.138106 -1.073655 -0.661333 2
1.618933 -1.434058 -0.357047 -0.194552 -0.331294 -0.119406 -0.594837 -0.137619 2.572057 2.729813 2.336985 2.673158 -0.659912 0.541260 -0.255316 2.347835 -1.346537 -0.587267 2
0.234247 1.036736 2.410668 -0.194552 -0.331294 -0.107949 -0.240813 -0.114934 0.160699 0.211278 0.179515 0.087679 0.328292 0.257344 -0.765215 0.159919 -0.636787 -0.339698 6
-0.177046 -0.163861 -0.357047 -0.194552 -0.434239 -0.125931 -0.487090 -0.139446 -0.832955 -0.749825 -0.874965 -0.853607 1.431627 -0.963496 0.196859 -0.896495 0.470948 0.292742 1
-0.355273 0.445138 -0.357047 -0.194552 0.656974 -0.025237 -0.086890 -0.113242 -0.410846 -0.461177 -0.326023 -0.459367 -0.122636 0.228952 -0.264937 -0.352752 0.080080 -0.504136 4
0.618120 -1.521058 -0.357047 -0.194552 -0.290117 -0.119736 -0.163851 -0.115447 1.728809 1.619628 1.862086 1.655469 -2.396464 2.307220 -1.506012 1.866235 -0.623147 -0.562750 2
-0.574629 0.340738 -0.357047 -0.194552 -0.228350 -0.102716 -0.333167 -0.130944 0.348950 0.290577 0.473135 0.252709 -0.813419 1.114771 -1.073078 0.457683 -0.375293 -0.482911 4
-0.889953 -1.242658 -0.357047 -0.194552 -0.434239 -0.114036 -0.456306 -0.127604 1.953934 1.946339 1.954002 1.939689 -1.657710 1.603107 -1.053837 1.959448 -0.913492 -0.561027 2
1.522964 -0.146461 -0.357047 -0.194552 0.924629 -0.045640 -0.548660 -0.138942 -0.584541 -0.632462 -0.504748 -0.627454 0.040466 0.052924 -0.130246 -0.534000 0.465403 -0.510503 5
1.221350 -0.685860 -0.357047 -0.194552 -0.619539 -0.121266 -0.548660 -0.134347 -0.520497 -0.565851 -0.443471 -0.563275 0.011683 0.086994 -0.159109 -0.471858 0.220491 -0.511297 5
-0.821405 -0.929459 -0.357047 -0.194552 -0.454828 -0.123371 -0.363953 -0.130627 1.977223 2.031982 1.920810 1.970250 -1.110840 1.245373 -0.996113 1.925788 -1.054912 -0.523471 2
0.083440 -1.886457 2.410668 -0.194552 -0.372472 -0.103876 -0.148460 -0.103416 2.439117 2.479228 2.324219 2.511183 -1.619333 1.234016 -0.466972 2.334889 -1.096991 -0.622700 2
-0.615758 -0.633660 -0.357047 4.391310 8.336639 12.652280 11.719025 23.437312 0.796288 0.740995 0.799947 0.836429 -1.149217 0.677540 0.004444 0.789107 -0.528396 -0.685586 3
0.481023 -0.877259 2.410668 -0.194552 -0.351883 -0.119984 -0.456306 -0.129116 0.570193 0.604601 0.595689 0.500255 -0.151418 0.637792 -0.928768 0.581967 -0.760224 -0.410362 4
0.604410 0.236338 -0.357047 -0.194552 -0.145994 -0.116680 1.667835 0.711416 -0.307017 -0.404081 -0.175383 -0.367683 -0.631129 0.626435 -0.428489 -0.199986 0.331532 -0.550249 5
-1.246407 -0.529260 -0.357047 -0.194552 -0.496006 -0.121266 -0.564052 -0.133574 -0.582600 -0.638806 -0.476663 -0.648846 -0.036288 0.228952 -0.351523 -0.505518 0.579540 -0.478841 5
1.276189 -0.146461 -0.357047 -0.194552 -0.351883 -0.115425 -0.564052 -0.133574 -0.369120 -0.381878 -0.338789 -0.389076 0.184379 -0.100391 -0.014798 -0.365698 -0.384404 -0.508590 5
-0.382692 -0.651060 2.410668 -0.194552 -0.145994 -0.108750 0.313311 -0.103416 -0.346802 -0.270859 -0.320917 -0.447142 0.971105 -0.111748 -0.784457 -0.347574 -0.093544 -0.159025 1
0.796347 0.584337 -0.357047 -0.194552 -0.454828 -0.117932 -0.086890 -0.129647 -0.455483 -0.467520 -0.586451 -0.282112 0.261133 -1.247413 1.851625 -0.495161 -0.493763 2.438898 7
-1.520602 -0.059461 -0.357047 -0.194552 -0.578361 -0.124362 -0.548660 -0.135163 -0.929021 -0.936970 -0.926030 -0.914729 0.683278 -0.742042 0.572067 -0.961226 2.510764 -0.616714 3
0.426184 -0.772859 -0.357047 4.391310 0.018717 -0.072620 0.651942 -0.080889 -0.599097 -0.635634 -0.543047 -0.624397 0.155597 -0.117426 0.042927 -0.572838 0.254757 -0.526178 5
0.988284 -0.042061 -0.357047 -0.194552 7.327781 0.259909 -0.410129 -0.124815 0.104418 0.131979 0.120790 0.057118 0.165191 0.194882 -0.495834 0.100366 -0.641002 -0.409475 4
0.371345 0.549537 -0.357047 -0.194552 -0.516595 -0.113706 2.314313 2.101467 -0.779585 -0.784716 -0.762624 -0.786372 0.587336 -0.526265 0.302687 -0.795514 0.320280 -0.487165 5
1.358447 1.158536 -0.357047 -0.194552 0.368729 -0.079694 0.159387 -0.108740 0.273261 0.274718 0.332708 0.197699 -0.208984 0.620757 -0.842181 0.315274 -0.575097 -0.429155 6
0.851186 0.184138 2.410668 -0.194552 0.409906 -0.081738 -0.363952 -0.133651 -0.271113 -0.356502 -0.154957 -0.324897 -0.554375 0.552617 -0.380386 -0.179273 0.135191 -0.552468 5
-0.012529 1.349935 -0.357047 -0.194552 0.018717 -0.083626 -0.102282 -0.117979 -0.502060 -0.537304 -0.673261 -0.257663 0.088437 -1.554042 2.544318 -0.474447 0.056184 2.291189 7
-0.656887 0.201538 -0.357047 -0.194552 -0.619539 -0.126675 -0.610229 -0.139698 -0.950369 -0.936970 -0.961775 -0.939178 0.894351 -0.855608 0.552826 -0.997475 2.510764 -0.473461 5
-1.602861 -1.468858 2.410668 -0.194552 -0.187171 -0.102141 -0.163852 -0.128297 1.999541 1.990747 2.017833 1.964138 -1.705681 1.762100 -1.275114 2.024179 -0.893452 -0.540622 2
0.864896 0.166738 -0.357047 -0.194552 -0.578361 -0.121388 -0.533267 -0.138879 -0.796081 -0.699073 -0.836667 -0.832214 1.527569 -0.923748 0.033306 -0.855067 0.489298 0.283547 1
-1.602861 1.315135 -0.357047 -0.194552 -0.084227 -0.109743 -0.286990 -0.128087 -0.577749 -0.556335 -0.744751 -0.392132 0.664090 -1.588112 2.024798 -0.588374 -0.078894 2.115338 7
0.247957 -1.729857 -0.357047 -0.194552 -0.228350 -0.107098 -0.425521 -0.120801 2.373132 2.422133 2.239963 2.459229 -1.485014 1.057988 -0.303420 2.249444 -1.128082 -0.638417 2
-1.452053 -1.068659 -0.357047 -0.194552 3.457066 -0.107573 -0.487090 -0.133992 0.674993 0.598257 0.822926 0.564434 -1.245159 1.540645 -1.361701 0.812410 -0.427269 -0.494051 4
-0.848824 -1.816857 -0.357047 -0.194552 0.204018 -0.100877 -0.271598 -0.125132 0.213099 0.147839 0.335261 0.127409 -0.765448 0.989848 -0.909526 0.317864 -0.313968 -0.498886 4
1.139091 2.028534 2.410668 -0.194552 -0.310705 -0.108089 0.005464 -0.055040 -0.600067 -0.626118 -0.716666 -0.428806 0.251539 -1.270126 1.899729 -0.619445 -0.023096 2.430668 7
-0.478661 0.184138 -0.357047 -0.194552 -0.557772 -0.126923 -0.410129 -0.137619 -0.915436 -0.908423 -0.908157 -0.920841 0.808003 -0.702293 0.379653 -0.943101 1.991538 -0.420871 5
0.179408 -0.129061 -0.357047 -0.194552 -0.475417 -0.123949 -0.548660 -0.136674 -0.800933 -0.721277 -0.826454 -0.838326 1.374062 -0.827217 0.023685 -0.857656 0.579506 0.111215 1
-1.452053 -0.372660 -0.357047 -0.194552 0.739330 -0.093867 -0.348560 -0.129596 0.558549 0.509443 0.672286 0.463582 -0.899767 1.216981 -1.159665 0.659644 -0.481376 -0.478414 4
0.097149 0.010139 -0.357047 -0.194552 -0.619539 -0.125684 -0.610229 -0.138942 -0.942606 -0.936970 -0.941349 -0.939178 0.817597 -0.764755 0.475860 -0.976761 2.510764 -0.473461 3
1.399577 -1.381858 2.410668 -0.194552 -0.496006 -0.118332 -0.225421 -0.123226 0.281995 0.287405 0.317388 0.231317 -0.180201 0.467442 -0.611283 0.299739 -0.678639 -0.457973 4
0.261666 0.271138 -0.357047 -0.194552 1.336408 -0.039362 -0.286990 -0.130060 0.723511 0.715620 0.794841 0.637781 -0.659912 1.069344 -1.150044 0.783928 -0.662416 -0.454740 4
0.412474 -1.451458 -0.357047 -0.194552 -0.001872 -0.081107 -0.656406 -0.137887 -0.937754 -0.902079 -0.979647 -0.911673 1.086235 -1.048671 0.687516 -1.015600 -1.359092 -0.134563 5
-0.135917 0.253738 -0.357047 -0.194552 -0.578361 -0.125353 -0.579444 -0.137178 -0.950369 -0.936970 -0.961775 -0.939178 0.894351 -0.855608 0.552826 -0.997475 2.510764 -0.473461 3
-1.342375 -1.155658 2.410668 -0.194552 -0.434239 -0.120026 -0.471698 -0.133574 0.872947 0.775887 1.055269 0.738633 -1.590550 1.932450 -1.679185 1.048032 -0.400886 -0.495730 4
0.357635 -0.390060 -0.357047 -0.194552 2.859987 0.018455 -0.533267 -0.134256 -0.153699 -0.159841 -0.108999 -0.199596 0.069249 0.172169 -0.361144 -0.132666 -0.436368 -0.450157 4
-0.506080 -0.616260 -0.357047 -0.194552 -0.393061 -0.116680 0.128603 -0.099637 -0.390468 -0.327954 -0.361768 -0.480760 0.884757 -0.128782 -0.669008 -0.389002 -0.059515 -0.188278 1
-1.191568 -1.434058 2.410668 -0.194552 -0.043050 -0.089999 -0.210029 -0.109967 -0.381735 -0.343814 -0.331129 -0.474647 0.654496 0.024532 -0.697870 -0.357931 0.022580 -0.264571 1
-1.657700 1.141136 -0.357047 -0.194552 0.059895 -0.040684 2.575982 1.808756 -0.277906 -0.267687 -0.257086 -0.309617 0.318698 -0.089034 -0.168729 -0.282842 -0.680892 -0.477737 6
-0.931083 -0.111661 -0.357047 -0.194552 -0.537183 -0.122710 -0.564052 -0.139131 -0.804814 -0.718105 -0.844327 -0.832214 1.441221 -0.923748 0.119893 -0.865424 0.365673 0.245275 1
0.042310 0.358138 -0.357047 -0.194552 -0.701895 -0.127336 -0.671798 -0.140202 -0.970747 -0.936970 -1.015392 -0.939178 1.095830 -1.094098 0.754861 -1.051850 -1.870205 0.882133 5
-0.725436 -0.216061 -0.357047 -0.194552 -0.516595 -0.120645 -0.410129 -0.116455 -0.936784 -0.936970 -0.933689 -0.930010 0.760032 -0.747720 0.504722 -0.968994 2.510764 -0.502652 3
-1.561732 0.688737 -0.357047 -0.194552 -0.310706 -0.106617 0.020856 -0.117883 -0.451601 -0.438973 -0.632409 -0.242382 0.481800 -1.576756 2.188351 -0.461501 -0.361983 2.177719 7
-1.191568 -0.129061 -0.357047 -0.194552 -0.351883 -0.121966 -0.333167 -0.121557 -0.896999 -0.921110 -0.885178 -0.878056 0.510582 -0.656867 0.600930 -0.919798 2.128299 -0.684375 3
0.810057 1.280336 -0.357047 -0.194552 0.430495 -0.054735 0.590372 -0.093499 -0.657319 -0.683214 -0.795815 -0.459367 0.299510 -1.463189 2.178730 -0.645337 0.386813 2.282949 7
1.385867 -0.946859 -0.357047 4.391310 6.380692 21.991092 4.992578 17.539429 -0.346802 -0.388222 -0.341342 -0.309617 -0.093853 -0.248027 0.514343 -0.368288 0.359681 -0.728855 3
1.289898 0.914936 -0.357047 4.391310 0.080484 -0.085898 0.744296 -0.091876 0.609008 0.585569 0.723350 0.488031 -0.707883 1.262407 -1.429046 0.711430 -0.492555 -0.432201 6
1.166511 -0.877259 -0.357047 -0.194552 -0.207761 -0.105789 -0.394737 -0.126315 0.136440 0.220794 0.072279 0.130465 0.654496 -0.316167 -0.120626 0.051171 -1.089404 -0.343429 4
-0.273014 1.210736 -0.357047 -0.194552 0.492262 -0.084845 0.128603 -0.103172 0.604156 0.579226 0.710584 0.494143 -0.717477 1.205624 -1.323218 0.698483 -0.518828 -0.443281 6
-0.081078 1.262936 -0.357047 -0.194552 0.286373 -0.079385 -0.286990 -0.117127 0.426579 0.414284 0.493561 0.353562 -0.458433 0.796785 -0.890285 0.478397 -0.584015 -0.463616 6
-0.931083 -0.598860 -0.357047 -0.194552 -0.063638 -0.098193 1.036750 -0.060210 -0.525349 -0.565851 -0.451131 -0.569387 0.059654 0.064281 -0.168729 -0.479625 0.221658 -0.496342 5
0.042310 0.897536 -0.357047 -0.194552 0.101073 -0.033415 0.082425 -0.066567 -0.347772 -0.340642 -0.514961 -0.150699 0.347481 -1.400727 2.024798 -0.383823 -0.621832 2.347206 7
0.151988 -0.546660 -0.357047 -0.194552 2.283497 0.871267 -0.394737 -0.137178 -0.567075 -0.603915 -0.494535 -0.612173 0.126814 0.018854 -0.159109 -0.523643 0.467260 -0.485680 5
-1.095600 -0.598860 -0.357047 -0.194552 -0.413650 -0.119736 -0.456306 -0.132139 -0.910584 -0.933798 -0.867306 -0.930010 0.529771 -0.458125 0.244962 -0.901673 2.449917 -0.492561 3
0.604410 0.131938 -0.357047 -0.194552 0.183428 -0.085699 1.883328 -0.104228 -0.035315 -0.061510 0.036534 -0.095688 -0.208984 0.450407 -0.553559 0.014921 -0.386726 -0.470089 4
0.576991 -1.155658 -0.357047 -0.194552 -0.351882 -0.118993 -0.456305 -0.128360 1.612365 1.461030 1.777830 1.542393 -2.684291 2.426464 -1.419425 1.780790 -0.517306 -0.583498 2
-0.903663 0.271138 -0.357047 -0.194552 1.851131 0.027960 -0.210029 -0.126596 -0.541845 -0.581711 -0.471556 -0.581612 0.078843 0.024532 -0.120626 -0.500339 0.244599 -0.488884 4
1.509255 -0.738059 -0.357047 -0.194552 -0.187172 -0.118001 -0.456306 -0.135163 -0.879532 -0.908423 -0.844327 -0.884168 0.453017 -0.486517 0.370032 -0.878370 1.990379 -0.572968 3
0.234247 -0.076861 -0.357047 -0.194552 1.254052 -0.108285 -0.379344 -0.129800 0.224743 0.223966 0.271430 0.167138 -0.189795 0.495833 -0.649766 0.253132 -0.640159 -0.453813 4
0.385054 1.471735 -0.357047 -0.194552 0.204017 -0.073147 -0.133067 -0.087732 -0.529230 -0.565851 -0.647729 -0.346290 0.098031 -1.224699 1.976695 -0.549535 -0.131358 2.489441 7
0.001181 -1.347058 2.410668 -0.194552 -0.475417 -0.113695 -0.071497 -0.126907 2.292591 2.282567 2.224643 2.358377 -1.955130 1.427079 -0.457351 2.233908 -0.993469 -0.643877 2
1.413286 -1.416658 2.410668 -0.194552 0.059895 -0.092651 0.528803 -0.102257 0.196603 0.192247 0.228026 0.161026 -0.199389 0.370910 -0.428489 0.209115 -0.680456 -0.490119 4
1.344737 1.071536 -0.357047 -0.194552 -0.516595 -0.119538 -0.009928 -0.104814 -0.631119 -0.607087 -0.790709 -0.456311 0.731249 -1.582434 1.947833 -0.642748 0.081158 2.072327 7
0.700379 -0.407460 -0.357047 -0.194552 0.018717 -0.110071 -0.271598 -0.129116 0.479949 0.499927 0.521646 0.405516 -0.208984 0.671862 -0.928768 0.506879 -0.693387 -0.416371 4
-0.081078 -0.146461 -0.357047 4.391310 0.204017 -0.092255 0.713511 -0.090263 -0.772792 -0.835468 -0.719219 -0.768035 0.059654 -0.276419 0.408515 -0.751497 1.491030 -0.665434 3
0.412474 -0.964259 -0.357047 -0.194552 0.574618 -0.042876 -0.625621 -0.135459 -0.910584 -0.876703 -0.949009 -0.887224 1.047858 -1.003245 0.649033 -0.984529 -1.363148 -0.322496 5
-1.410924 -0.129061 -0.357047 -0.194552 -0.557772 -0.124940 -0.579444 -0.137934 -0.823251 -0.743481 -0.854539 -0.853607 1.393250 -0.884000 0.100651 -0.880959 0.650591 0.170403 1
-1.081890 -0.616260 -0.357047 -0.194552 -0.145994 -0.096855 -0.240813 -0.118533 -0.884384 -0.917938 -0.839220 -0.896392 0.414640 -0.424055 0.302687 -0.873191 2.202228 -0.552522 3
1.385867 -0.233461 -0.357047 -0.194552 -0.578361 -0.125353 -0.533267 -0.136611 -0.927080 -0.933798 -0.913263 -0.926953 0.692873 -0.668223 0.437377 -0.948280 2.413409 -0.513324 3
-1.013341 -0.216061 -0.357047 -0.194552 5.310068 0.239403 -0.548660 -0.134347 -0.077040 -0.071026 -0.045169 -0.120137 0.117220 0.149456 -0.370765 -0.067935 -0.598171 -0.416081 4
-1.150439 -0.390060 -0.357047 -0.194552 -0.063639 -0.106617 -0.102283 -0.113753 0.715748 0.687072 0.810160 0.622500 -0.842202 1.216981 -1.217390 0.799464 -0.602521 -0.470338 4
-0.574629 -1.225258 -0.357047 -0.194552 -0.496006 -0.117178 -0.471698 -0.131857 2.263480 2.269879 2.160813 2.355321 -1.782435 1.171554 -0.197592 2.169177 -1.050015 -0.666908 2
0.549571 -0.424860 -0.357047 -0.194552 -0.372472 -0.116762 -0.456306 -0.132139 1.476514 1.318292 1.696127 1.349857 -2.636320 2.676311 -1.890841 1.697934 -0.422656 -0.546834 2
0.727798 -1.712457 -0.357047 -0.194552 -0.434239 -0.120026 -0.240813 -0.119091 0.203395 0.192247 0.248451 0.157970 -0.266549 0.467442 -0.524697 0.229829 -0.623461 -0.489264 4
-1.424634 -0.581460 -0.357047 -0.194552 -0.454827 -0.126344 -0.456306 -0.130627 2.002452 2.085905 1.938683 1.976362 -0.870984 1.216981 -1.188527 1.943912 -1.082957 -0.475675 2
-0.793985 -1.033859 -0.357047 -0.194552 0.080484 -0.080086 -0.009928 -0.081684 -0.381735 -0.308923 -0.351555 -0.483816 0.971105 -0.111748 -0.784457 -0.378645 0.000130 -0.170079 1
0.508442 0.619137 -0.357047 -0.194552 0.101073 -0.105917 -0.056105 -0.115448 -0.286639 -0.216936 -0.336236 -0.291280 0.865568 -0.566014 0.091031 -0.363109 -0.981545 -0.284568 4
1.413286 -0.581460 -0.357047 -0.194552 -0.022461 -0.078078 -0.056105 -0.098287 -0.529230 -0.569023 -0.453684 -0.575499 0.069249 0.069959 -0.187971 -0.482215 0.213159 -0.491801 5
-0.122207 1.054136 -0.357047 -0.194552 0.121662 -0.080086 2.268136 0.626569 -0.140114 -0.115433 -0.142191 -0.159867 0.337887 -0.128782 -0.120626 -0.158558 -0.771802 -0.551823 6
-1.328666 -0.198661 -0.357047 -0.194552 -0.434239 -0.118001 -0.517875 -0.137430 -0.815488 -0.733965 -0.849433 -0.844438 1.402844 -0.895356 0.110272 -0.875781 0.513444 0.197165 1
-0.108497 -1.381858 -0.357047 -0.194552 -0.228349 -0.121966 -0.302383 -0.134911 1.806438 1.717958 1.897831 1.762434 -2.271740 2.091443 -1.265493 1.902484 -0.703156 -0.577786 2
-0.094787 0.984536 -0.357047 -0.194552 0.018717 -0.094283 0.190172 -0.121687 0.301402 0.322297 0.340367 0.231317 -0.055476 0.507190 -0.803698 0.323042 -0.648694 -0.409803 6
-0.999631 1.071536 -0.357047 -0.194552 -0.084227 -0.095616 -0.410129 -0.124013 -0.466157 -0.511928 -0.596664 -0.260719 -0.036288 -1.253091 2.159489 -0.477036 -0.133335 2.469081 7
-0.615758 1.384735 -0.357047 -0.194552 -0.187172 -0.110767 -0.133067 -0.114244 -0.645674 -0.651494 -0.808581 -0.437974 0.472206 -1.616504 2.265317 -0.627213 0.383561 2.168054 7
