x1 x3 x4 x5 x6 x7 x8 x9 x10 x11 x12 x13 x14 x15 x16 x17 x18 x19 x20 x21 x22 x23 x42 x25 x26 x27 x28 x29 x30 x31 x32 x33 x34 Class
0.34843 -1.21292 -0.04240 -1.14961 -0.25185 -1.07760 -0.26794 -0.96861 -0.47867 -0.93245 -0.33976 -0.62213 -0.23521 -0.52793 -0.22709 -0.69519 -0.05022 -0.60206 0.11515 -0.51776 -0.00776 -0.51603 0.06566 -0.59688 0.17671 -0.97329 0.15517 -0.62337 0.06907 -0.66272 -0.02875 -0.69673 0.01174 2
0.34843 0.05897 -0.04331 0.12558 -0.14252 0.04447 0.13125 -0.83755 0.33004 0.28440 -0.06826 0.35440 0.10004 0.67834 0.08439 0.32696 0.37320 -0.34450 0.84166 0.33202 0.39612 0.25165 0.53855 0.15970 0.60741 -0.15514 0.57483 0.09718 0.55390 0.09483 0.51032 1.24662 0.67543 1
0.34843 0.64259 0.06014 0.76848 -0.15849 0.91453 -0.05044 0.76992 -0.48180 0.74010 -0.26156 0.69483 -0.31332 0.81482 0.05938 0.62140 0.01294 0.62790 -0.05580 0.53027 -0.16881 0.46293 -0.00358 0.27810 -0.01155 0.07541 0.08646 0.20553 0.03035 0.28140 0.00711 0.32884 -0.03485 1
0.34843 -0.94459 -2.36924 -3.08419 1.92134 -1.11819 -0.22954 -1.01087 -0.37533 -2.62342 1.71006 -0.64510 -0.18903 -1.46910 -1.63466 0.68584 0.73596 0.25649 0.32368 -0.55290 -0.01603 -2.25984 -0.40521 -2.15374 2.03574 0.88921 1.94730 -2.39703 1.38982 -0.61772 0.00740 -0.66938 -0.03096 2
0.34843 0.42529 0.02243 0.76848 -0.07649 0.91453 1.69351 0.79567 -0.39137 0.64161 -0.23533 0.96443 0.36044 1.00605 2.02935 0.70001 0.10105 0.87562 0.27068 1.08924 0.96324 1.05742 -1.78961 0.70991 0.21653 0.88921 1.43046 0.81124 0.19256 1.13461 1.71001 1.24662 2.10730 2
-2.86999 -1.29043 -0.10066 0.76848 1.92134 -1.11819 -0.22954 0.96407 1.69437 -0.84626 -0.31378 0.96443 -2.21264 -0.52793 -0.15541 -0.61890 0.00729 -0.57468 0.04635 -0.55290 -0.01603 -0.60121 0.10899 -0.68580 0.14020 0.88921 -1.69409 -0.65809 0.05502 -2.37005 1.95731 -0.66938 -0.03096 2
0.34843 0.52277 0.27608 0.36971 0.56047 0.36549 0.74189 0.16983 1.13549 -0.05892 1.32860 -0.25218 1.58148 -0.42918 1.70247 -0.82325 1.76912 -1.03423 1.58236 -1.31872 1.25804 -1.54887 1.13053 -1.86578 0.92699 -2.44453 0.59698 -1.91654 0.27617 -1.87020 -0.10034 -1.96650 -0.45656 1
0.34843 0.67161 -0.08455 0.74110 -0.20938 0.91453 -0.19196 0.95005 -0.34224 0.85515 -0.26705 0.91869 -0.11715 1.00605 -0.07392 0.96695 0.05025 1.00164 0.15601 1.04257 0.07666 0.96609 0.21353 1.01774 0.21015 0.84148 0.24453 0.99127 0.21610 1.11905 0.12862 1.22620 0.18173 1
0.34843 -1.70291 0.55155 -0.71480 -0.03453 -0.54395 0.38103 -0.37395 0.34906 -0.20141 -1.01437 -0.49622 0.36746 -0.67366 0.30339 -0.76069 0.48103 -1.12134 0.65229 -1.34113 -0.17064 -0.10515 0.73887 -1.68991 -0.33246 -0.42629 -0.39184 -1.47539 0.41973 -1.09267 -0.60152 0.10555 0.03425 2
-2.86999 0.72165 -2.36924 0.76848 -2.42504 0.91453 -2.15258 0.96407 -2.44503 0.93091 1.71006 0.96443 1.83457 1.00605 -2.34016 1.00148 2.02320 1.02436 1.97560 1.08924 1.91661 1.05742 -1.78961 1.04543 -1.82920 0.88921 -1.69409 1.08084 1.34876 -0.61772 0.00740 1.24662 -2.16922 2
0.34843 -1.82699 0.80677 -1.68381 0.01239 -1.47957 -0.31500 -0.88858 -0.51771 -0.76698 -0.26166 -0.65935 -0.13387 -0.55226 -0.15903 -0.62041 -0.01051 -0.56716 0.04340 -0.55064 -0.01143 -0.60310 0.11093 -0.68699 0.13921 -1.05040 0.12582 -0.65764 0.05512 -0.61772 0.00769 -0.66954 -0.03092 2
-2.86999 0.72165 2.16791 0.76848 -2.42504 0.91453 1.69351 0.96407 1.69437 0.93091 1.71006 0.96443 -2.21264 1.00605 2.02935 1.00148 -2.00862 1.02436 -1.88290 1.08924 1.91661 1.05742 2.00759 1.04543 -1.82920 0.88921 1.94730 1.08084 2.02643 1.13461 1.95731 1.24662 2.10730 2
-2.86999 0.72165 -2.36924 -1.15786 -0.25185 -1.11819 -0.22954 0.96407 1.69437 0.93091 -2.33761 -1.80195 1.83457 -0.52793 -0.15541 -2.23928 2.02320 1.02436 1.97560 -2.19505 1.91661 1.05742 1.17695 -2.41702 2.10959 0.88921 1.94730 1.08084 -1.91640 1.13461 1.95731 1.24662 2.10730 2
0.34843 -1.29043 -0.10066 -3.08419 -2.42504 -3.15091 1.69351 -1.01087 -0.37533 -2.62342 1.71006 0.96443 1.83457 1.00605 -2.34016 -0.61890 0.00729 -0.57468 0.04635 -2.19505 -1.94867 -2.25984 2.00759 1.04543 1.00181 0.88921 -1.69409 -0.65809 0.05502 -2.37005 -1.94252 -2.58539 2.10730 2
0.34843 -1.30333 -1.23495 -1.15786 -0.25185 -1.15728 1.69351 -1.01087 -0.37533 -0.84626 -0.31378 -0.64510 -0.18903 -0.52793 -0.15541 -0.61890 0.00729 -0.07242 1.83957 -1.13186 1.42106 -1.17535 -1.42449 -0.68580 0.14020 -2.24460 -0.80708 -0.65809 0.05502 -0.61772 0.00740 -0.66938 -0.03096 2
0.34843 0.72165 -0.09084 0.76848 -0.27812 0.91453 -0.28646 0.96407 -0.52050 0.89251 -0.44039 0.96443 -0.32146 0.96403 -0.32837 0.88094 -0.26818 0.93136 -0.23005 1.08249 -0.29140 0.97142 -0.14855 0.86311 -0.27044 0.67711 -0.19946 0.83120 -0.31072 0.85033 -0.38456 0.93752 -0.47499 1
0.34843 -0.33735 -0.33945 0.45604 -0.21369 0.57212 -0.17925 0.34041 -0.48426 0.36970 -0.31378 0.64020 -0.08729 0.67341 -0.02965 0.74564 0.96219 1.02436 0.14789 0.63847 0.13145 0.56482 0.26356 0.04313 0.55481 0.21834 0.28989 0.25714 -0.36003 0.43631 0.19330 0.43075 0.17686 1
0.34843 0.71056 -0.08873 0.46184 -0.49770 0.67542 -0.54551 0.94553 -0.50483 0.86843 -0.46548 0.72656 -0.12901 0.80910 -0.61088 0.90233 -0.25431 0.99715 -0.12603 0.92299 -0.01458 0.85566 -0.00269 0.93061 -0.25116 0.64824 -0.19759 0.98162 -0.27186 0.78858 -0.49453 0.79801 -0.62527 1
0.34843 0.05096 -0.13165 0.71847 -0.10340 -0.11016 0.73462 0.48383 -0.38098 0.31182 -0.59855 0.00135 -1.17872 0.07351 1.12798 0.62516 0.64898 0.68140 0.26511 0.22779 -0.88466 1.05742 0.12196 0.36429 0.27740 0.28114 0.43773 0.86466 0.20853 0.35181 0.48688 -0.40241 0.99726 1
0.34843 0.64831 -0.26395 0.76848 -0.56333 0.91453 -0.63940 0.96407 -1.12403 0.79887 -1.19554 0.87607 -1.01199 0.85866 -1.16872 0.97401 -0.70346 0.77710 -1.22734 0.68439 -1.18700 0.55381 -1.11038 0.78758 -1.14858 0.06621 -1.14264 -0.21579 -1.20509 0.17283 -1.41173 0.07585 -1.60087 1
0.34843 0.13553 -0.66288 0.08170 -0.15736 -0.19905 0.50624 0.27713 0.00262 0.04233 0.23179 0.28563 -0.65533 0.24573 0.67100 0.00812 -0.85167 0.00237 -0.45693 -0.11023 0.21084 0.28194 0.03599 -0.14386 -0.09956 -0.08214 0.04897 0.18265 -0.03267 0.50987 -0.48431 0.29696 0.28514 1
0.34843 -0.01256 -0.20021 0.31637 -0.18735 0.13055 0.46330 0.27991 -0.38489 0.29474 -0.14551 0.63361 -1.06764 0.58446 1.04544 0.34658 0.28664 0.44087 0.46963 0.48623 -0.50700 0.57560 0.40060 0.43370 0.59503 0.28345 0.44894 0.41419 0.20526 0.54435 0.39428 0.65368 0.75423 1
0.34843 0.54410 -0.30084 0.71182 0.13165 0.55582 -0.05985 0.78980 -0.43620 0.87864 -0.67092 0.91709 0.10856 0.91582 -0.09115 1.00148 0.00729 1.02436 0.04635 0.70286 0.21134 0.86228 0.16483 0.79083 0.19812 0.74687 0.17394 0.97856 -0.17692 1.08307 0.12209 1.07756 0.09481 1
0.34843 0.58376 0.56362 0.38161 0.95983 0.10047 1.14729 -0.49338 1.54227 -0.76387 1.64424 -1.01911 1.73602 -1.38583 1.61464 -1.80711 1.26492 -2.02973 0.74474 -2.06785 0.10070 -2.15399 -0.26765 -2.12604 -0.78357 -2.31496 -1.13980 -1.37493 -1.63498 -0.85586 -1.82461 -0.47765 -2.05853 1
0.34843 0.48241 -0.10066 0.66864 -0.31148 0.78440 -0.25300 0.77140 -0.33748 0.75753 -0.27676 0.86628 -0.17052 0.94058 -0.14874 1.00148 0.06261 0.93173 0.02281 0.93905 0.03110 0.91582 0.21319 1.04015 0.23626 0.68873 0.16714 0.92180 0.07305 1.13461 0.11441 1.19989 -0.05705 1
0.34843 0.63521 -0.37504 0.06186 -0.52763 0.84064 -0.58034 0.90534 -0.20023 0.78879 -0.33652 0.69955 -0.68925 1.00605 -0.84131 0.98970 -0.42040 1.00322 -0.35914 1.08924 -0.54103 0.94340 -0.64016 1.04543 -0.23858 0.67179 -0.44810 0.75789 -0.41276 0.94352 -0.61379 0.66284 -0.91990 1
0.34843 -1.29043 -0.10066 0.76848 0.87221 -1.11819 -0.22954 -0.79381 -2.44503 -0.84626 -0.31378 -0.64510 -0.18903 -2.06192 -0.64510 -1.52163 -1.67190 0.65562 1.26461 -0.55290 -0.01603 0.28529 0.78618 -2.24913 1.02304 0.88921 -1.69409 -2.39703 1.66316 -0.61772 0.00740 -0.66938 -0.03096 2
0.34843 0.48380 0.88596 -0.01028 1.43574 -0.71831 1.58846 -1.48689 1.54005 -1.95745 1.12835 -2.03643 0.49195 -1.94509 -0.27203 -1.87236 -0.89396 -1.32543 -1.36750 -0.72101 -1.60499 -0.16360 -1.36375 0.28341 -0.96089 0.34887 -0.31824 0.60225 0.24425 0.40103 0.76621 -0.00359 1.20187 1
0.34843 0.72165 0.44761 0.76848 0.80410 0.91453 1.17377 0.96407 1.69437 0.93091 1.71006 0.96443 1.83457 1.00605 1.52965 1.00148 2.02320 1.02436 1.97560 0.66997 1.91661 0.88570 2.00759 0.43306 2.10959 -0.30863 1.94730 -0.46996 2.02643 -0.92210 1.95731 -2.22869 2.10730 1
0.34843 0.18891 -0.96937 0.38612 -0.02849 0.48412 0.06404 0.08680 -0.26663 0.93091 0.11578 0.51291 0.39688 0.52742 0.56392 0.18597 0.35578 0.45403 -0.00854 0.38967 0.80588 0.27985 0.96093 0.95073 1.27356 -0.19381 1.00418 -0.44119 2.02643 -0.00318 0.97692 -0.08332 1.03455 1
0.34843 0.72165 2.16791 -1.15786 -0.25185 -1.11819 -0.22954 -1.01087 -0.37533 0.00223 -2.11697 -1.47407 0.73149 -1.99272 0.46880 0.42887 2.02320 -0.57468 0.04635 -0.55290 -0.01603 0.42764 0.49442 -2.41702 -1.82920 0.88921 -1.69409 1.08084 2.02643 -0.61772 0.00740 -0.66938 -0.03096 2
0.34843 -0.49779 -0.65061 0.04909 -0.22425 -0.19422 -0.05471 0.24590 -0.18717 -0.46928 -0.74307 0.28160 0.11758 0.07636 -0.15541 0.29104 0.09924 0.24907 0.10481 0.74091 0.33536 -0.09860 -0.17869 0.15430 0.25696 -0.15136 0.23843 -0.07845 -0.00472 0.11573 0.13239 0.08541 0.48740 1
0.34843 0.48438 -0.43276 0.64149 -0.49214 0.75395 -0.54588 0.73314 -0.72793 0.72586 -0.95754 0.72733 -0.82572 0.73171 -0.94026 0.68844 -0.67070 0.62849 -0.86082 0.60571 -0.92733 0.49597 -0.84192 0.37539 -0.80681 0.05121 -0.86802 0.21449 -1.12495 0.20719 -1.11141 0.13896 -1.27299 1
0.34843 0.72165 1.03363 0.76848 0.29145 -0.61001 1.69351 -0.67807 1.51182 -1.08326 1.31448 -1.19406 1.04118 -1.20013 0.67165 -1.32641 0.34413 -1.16114 0.05943 -0.98769 -0.19045 -0.86955 -0.13714 -0.82052 -0.11078 -1.09130 -0.05987 -0.64013 -0.08369 -0.57875 -0.07337 -0.62629 -0.07409 1
-2.86999 -3.30251 2.16791 -1.15786 -0.25185 -1.11819 -0.22954 -2.98582 1.69437 0.93091 1.71006 -0.64510 -0.18903 -0.52793 -0.15541 1.00148 -2.00862 -2.17372 1.97560 1.08924 1.91661 -0.60121 0.10899 -2.41702 -1.82920 0.88921 -1.69409 1.08084 2.02643 -2.37005 1.95731 -0.66938 -0.03096 2
0.34843 -0.28439 -0.10066 -0.41244 -0.02508 -0.11951 -0.10411 -0.08350 -0.45632 -0.21266 -0.56896 0.08968 -0.09224 0.24573 -0.09841 -0.04120 0.40170 0.09970 0.33155 0.13966 -0.06646 -0.06757 -0.10563 0.13465 0.12306 -0.24007 0.25238 0.01481 0.13216 -0.00060 0.29565 0.18866 0.34090 1
0.34843 0.72165 0.05031 0.76848 -0.65145 0.91453 -0.75491 0.96407 -1.26752 0.93091 -1.15061 0.90378 -1.23876 0.86356 -1.44478 0.82696 -1.33276 0.54267 -1.32336 0.60719 -1.49102 0.44507 -1.42022 0.28138 -1.61509 -0.13489 -1.44829 0.04275 -1.59456 -0.07457 -1.72984 -0.22880 -1.93739 1
0.34843 0.72165 0.08112 0.70635 -0.26232 0.84711 -0.24342 0.72669 -0.45653 0.93091 -0.28506 0.90304 -0.21809 0.94388 -0.19191 0.97712 0.02749 0.88288 -0.12435 1.00740 -0.06172 0.96845 0.05980 1.01364 0.17964 0.76839 0.07137 1.08084 -0.06017 1.00799 -0.06015 1.09767 -0.10950 1
0.34843 0.08076 0.13459 0.32613 -0.17672 0.20684 -0.07285 0.19361 -0.38556 0.55792 -0.07391 0.31664 -0.08911 0.43033 0.05499 0.64940 -0.34612 0.60585 -0.16324 0.24587 0.00306 0.41035 0.26369 0.46836 -0.11268 0.18641 0.08198 0.67294 0.09882 0.45532 -0.13222 0.31464 -0.13127 1
0.34843 0.48227 -0.12010 0.57234 -0.30542 0.79470 -0.26457 0.75029 -0.63932 0.61472 -0.53502 0.78501 -0.16517 0.86465 -0.45513 0.79306 -0.11586 0.87696 0.00086 0.89212 -0.29775 0.77298 -0.12706 0.87471 -0.24398 0.66116 -0.14473 0.80873 -0.19855 0.93176 -0.35416 1.08850 -0.39077 1
0.34843 0.23967 -0.07589 0.50524 -0.24624 0.62631 -0.22215 0.56885 -0.32765 0.60221 -0.06954 0.69235 -0.17398 0.72709 -0.13675 0.72240 -0.13330 0.64908 0.12122 0.71120 0.00615 0.64394 0.13238 0.64963 0.13423 0.32440 0.15164 0.49241 0.07175 0.54404 0.03633 0.55470 0.00165 1
0.34843 0.72165 0.12170 0.76848 0.29364 0.88180 0.40592 0.57629 0.72203 0.48621 0.90653 0.27132 1.26679 0.32053 1.46304 -0.14167 1.66423 -0.23669 1.58545 -0.39347 1.57186 -0.62997 1.62540 -0.94797 1.62898 -1.49385 1.38629 -1.20956 1.25655 -1.32375 1.07053 -1.48972 0.92129 1
0.34843 0.72165 2.16791 0.76848 -2.42504 0.91453 -2.15258 0.96407 1.69437 0.93091 1.71006 0.96443 1.83457 1.00605 -2.34016 1.00148 2.02320 1.02436 1.97560 1.08924 1.91661 1.05742 2.00759 1.04543 2.10959 0.88921 1.03695 -0.65809 0.05502 1.13461 -1.94252 1.24662 -2.16922 2
0.34843 0.49638 0.76453 0.11210 1.25702 -0.52569 1.46067 -1.14371 1.49020 -1.54996 1.31422 -1.68444 0.95435 -1.80053 0.43242 -1.89803 -0.15811 -1.57856 -0.55060 -1.31875 -1.09068 -0.87404 -1.11253 -0.52026 -1.06222 -0.46090 -0.75446 0.09360 -0.53321 0.20638 -0.17708 0.13825 0.23752 1
0.34843 -0.33797 0.34232 -1.03818 -0.65048 0.14852 -0.21019 -0.11105 -0.46718 0.15800 -0.27785 0.07396 0.36776 0.57037 -0.23943 0.28237 0.25779 0.08764 0.26895 0.31361 0.03889 0.24772 -0.09323 0.14396 0.09358 -0.14841 0.18594 0.27311 0.55079 -0.05780 -0.27528 -0.00616 -0.03729 1
0.34843 0.59426 -0.10497 0.01260 0.68706 0.75830 -1.00124 0.82826 -0.02704 0.86333 -0.13040 0.95921 -0.02366 0.87698 -0.04405 0.75239 -0.50322 0.82255 -0.23304 0.84080 0.48902 0.64410 0.03986 0.77790 0.08921 0.64269 0.08469 1.05552 0.24003 0.75465 -0.19138 0.97534 -0.34582 1
-2.86999 0.72165 2.16791 -3.08419 -2.42504 -3.15091 -2.15258 -1.01087 -0.37533 -0.84626 -0.31378 -2.25463 -2.21264 -0.52793 -0.15541 -0.61890 0.00729 -0.57468 0.04635 -2.19505 1.91661 1.05742 2.00759 -0.68580 0.14020 0.88921 -1.69409 -0.65809 0.05502 -2.37005 -1.94252 -2.58539 -2.16922 2
0.34843 -1.11546 -0.08510 -0.88896 -0.34136 -0.90423 -0.38796 -0.76231 -0.50320 -0.43145 -0.33693 -0.44621 -0.03160 -0.30328 -0.45037 -0.14799 -0.08957 -0.27097 0.18763 -0.36126 -0.01603 -0.41523 0.10464 -0.42433 -0.06259 -0.88651 0.15160 -0.46310 -0.07581 -0.44930 -0.13539 -0.44579 -0.17775 2
0.34843 -0.00025 -0.06883 -0.50009 -0.30485 -0.04591 -0.16288 -0.62552 -0.12293 -0.07651 -0.21754 -0.29179 -0.09032 -0.07897 -0.15541 -0.02609 0.00729 -0.06767 0.18751 -0.11233 0.21965 -0.20815 0.21936 -0.30578 0.33233 -0.67628 0.22931 -0.35534 0.16352 -0.27581 0.00740 -0.34226 0.12549 1
0.34843 0.72165 1.43707 0.40843 1.53062 -0.24373 1.69351 -0.60366 1.29163 -1.62594 1.71006 -1.91880 1.37101 -2.06192 0.72435 -1.25160 -1.17472 -2.14025 -0.77979 -1.75303 -1.49139 -1.22604 -1.74197 0.03034 -1.82920 -0.24029 -1.57203 -0.20992 -1.91640 1.02193 -0.67940 1.22394 0.04272 1
0.34843 0.54541 -0.00205 0.65658 -0.20230 0.80690 -0.12675 0.83732 -0.34799 0.78716 -0.18530 0.84800 0.05516 0.88407 -0.01971 0.82160 0.26376 0.76442 0.32491 0.77696 0.21297 0.67661 0.37901 0.62569 0.36272 0.37608 0.36843 0.49634 0.35664 0.62512 0.21709 0.58097 0.21380 1
0.34843 0.21565 -0.16443 0.10736 -0.36438 0.52061 -0.17548 0.68653 -0.32328 0.28157 -0.13714 0.50729 -0.03038 0.59305 -0.04228 0.65391 -0.55335 0.48031 0.01782 0.73943 0.11834 -0.02708 -0.24489 0.44616 0.19555 0.13279 0.00577 0.27311 -0.36202 0.41657 -0.26662 0.41050 0.03231 1
0.34843 0.71237 -0.23426 0.48421 -0.20173 0.57706 -0.95468 0.96407 -0.29751 0.66865 -0.67311 0.31667 -1.09854 0.40068 -0.99049 0.74799 -0.76968 0.35616 -0.57471 0.38264 -0.58952 0.01158 -0.79013 0.29773 -0.86756 -0.25387 -0.71397 -0.28829 -0.61704 0.12294 -1.05505 -0.31222 -0.99959 1
0.34843 0.61503 -0.10143 0.63762 -0.32198 0.81649 -0.29552 0.87686 -0.32471 0.82648 -0.27804 0.84524 -0.09417 0.91330 -0.18733 0.91782 0.04769 0.92497 0.07322 0.94812 0.13234 0.88276 0.22572 0.94134 0.20308 0.74350 0.17289 0.94382 0.09922 1.00247 0.01602 1.10670 -0.04330 1
0.34843 -1.29043 -0.10066 0.74765 -0.74523 -0.73362 -0.33348 -1.01087 -0.37533 0.81083 -0.16610 0.96443 -0.59375 1.00605 -0.00188 1.00148 -0.22153 -0.57468 0.04635 1.08924 -0.42345 1.05742 -0.68124 -0.68580 0.14020 0.88921 -0.19325 -0.65809 0.05502 1.13461 -0.49853 -0.11529 -0.36616 2
0.34843 -1.29043 -0.10066 -1.15786 -0.25185 -1.11819 -0.22954 -1.01087 -0.37533 0.93091 -0.98838 -0.37684 0.33796 -0.52793 -0.15541 -0.61890 0.00729 -0.57468 0.04635 -0.87792 -0.43880 -0.87766 1.82959 -2.41702 1.12489 -0.96993 1.49213 -1.05660 -1.91640 -0.83676 -0.52070 -1.04860 -2.03558 2
0.34843 0.21267 -0.40104 -0.12236 0.11751 0.36015 -0.04712 0.36300 -0.60439 0.34086 -0.78974 0.77040 -0.57696 0.60284 -0.06474 0.40263 -0.00067 0.44289 -0.18242 0.74848 -0.50491 0.50017 -0.43507 0.47748 -0.06608 0.14905 -0.09262 0.38664 -0.35798 0.04026 0.14227 0.50067 -0.06053 1
0.34843 -0.11419 -0.90659 0.76848 0.51611 0.41399 -0.24038 0.61883 0.02538 0.04567 -0.87300 0.41682 -0.05970 0.54182 0.16492 0.55373 -0.85288 0.64264 0.13338 0.54597 0.37995 0.80487 -0.66900 0.43690 0.04765 0.05183 -0.06586 0.26041 -0.20809 -0.34432 -0.23084 0.18836 -0.25140 1
0.34843 -0.13268 -0.17269 0.29071 -0.36827 0.13210 -0.25242 0.05497 -0.30552 0.25036 -0.11299 0.30657 -0.23721 0.43384 -0.12941 0.52886 0.05928 0.38982 0.07697 0.23232 -0.06972 0.37949 0.18057 0.17981 0.21834 0.13826 0.10408 0.41494 -0.21097 0.58874 -0.01969 0.52812 -0.09885 1
0.34843 -3.30251 -2.36924 0.76848 1.92134 0.91453 -0.50597 -1.01087 -0.37533 -2.62342 1.71006 0.96443 1.83457 -0.25309 -2.34016 -2.23928 -2.00862 -0.43476 -1.88290 1.08924 -1.94867 -2.25984 2.00759 -2.41702 -1.82920 0.88921 -1.69409 -2.39703 -1.91640 1.13461 1.95731 -0.66938 -0.03096 2
0.34843 0.67950 0.25800 0.57800 0.51392 0.54943 0.70432 0.40635 0.96766 0.19920 1.17866 0.00433 1.49372 -0.14229 1.69735 -0.54274 1.73039 -0.76965 1.58491 -0.98282 1.54465 -1.22876 1.46983 -1.56931 1.28883 -2.16795 0.96485 -1.73447 0.66213 -1.76995 0.36511 -1.89820 0.03250 1
0.34843 -0.91638 -0.47876 -1.15786 -0.25185 -1.11819 -0.22954 -1.01087 -0.37533 -0.84626 -0.31378 -0.45939 -0.57495 -0.52793 -0.15541 -0.61890 0.00729 -0.57468 0.04635 -0.55290 -0.01603 -0.68627 -0.01577 -0.54984 0.31693 -0.71500 -0.07179 -0.44072 0.24457 -0.57279 -0.08635 -0.34698 0.38709 2
0.34843 0.61362 0.29629 0.59407 0.46841 0.61157 0.73122 0.44423 0.94601 0.20609 1.18058 0.13871 1.50299 -0.06070 1.82540 -0.32790 1.89074 -0.58589 1.84266 -0.86294 1.71142 -1.14894 1.67518 -1.49140 1.64643 -2.18688 1.33436 -1.83933 1.09127 -1.93759 0.83588 -2.22537 0.52695 1
0.34843 0.72165 -0.10066 0.76848 -0.25185 0.23696 -0.01587 0.96407 -0.60530 0.73345 -0.53864 0.96443 -0.63872 0.66517 -0.15541 0.64140 0.00729 1.02436 -0.16801 0.72433 -0.23077 0.50455 -0.10196 0.46836 0.14020 0.70194 0.02916 1.08084 0.27406 0.93991 -0.20926 1.24662 -0.03096 1
0.34843 -1.29043 -0.10066 -1.15786 -0.25185 0.91453 1.69351 -2.98582 -2.44503 -0.84626 -0.31378 0.96443 -0.41388 -0.52793 -0.15541 -0.61890 0.00729 -2.17372 1.97560 1.08924 1.91661 1.05742 -1.78961 -0.68580 0.14020 0.88921 -1.69409 -0.65809 0.05502 -0.61772 0.00740 1.24662 2.10730 2
-2.86999 -3.30251 2.16791 0.76848 -2.42504 -3.15091 1.69351 -1.01087 -0.37533 0.93091 1.71006 -2.25463 -0.56846 1.00605 2.02935 -2.23928 -2.00862 1.02436 -1.88290 -2.19505 -1.94867 1.05742 2.00759 1.04543 -1.82920 0.88921 1.94730 1.08084 2.02643 -0.61772 0.00740 -2.58539 -2.16922 2
-2.86999 0.72165 2.16791 0.76848 -2.42504 0.91453 1.69351 0.96407 1.69437 0.93091 1.71006 0.96443 1.83457 1.00605 2.02935 1.00148 -2.00862 -2.17372 1.97560 -2.19505 1.91661 -2.25984 2.00759 1.04543 -1.82920 0.88921 1.94730 -2.39703 2.02643 -2.37005 -1.94252 -2.58539 2.10730 2
0.34843 0.33185 0.19582 0.24954 0.27674 0.19525 0.13657 -0.28166 0.56798 -0.05021 0.62607 -0.24272 0.97066 -0.14149 0.65547 -0.37236 1.05308 -0.73151 1.15567 -0.60975 0.81278 -0.74810 0.95242 -0.94449 0.92807 -1.43761 0.76341 -1.07251 0.63739 -1.08444 0.47335 -1.12628 0.63519 1
0.34843 0.52340 0.84729 0.07752 1.39380 -0.49943 1.60021 -1.41473 1.62264 -1.83228 1.32939 -1.96262 0.84197 -2.01568 0.07061 -2.10084 -0.62595 -1.69662 -1.21656 -1.08420 -1.73606 -0.50393 -1.67896 0.08430 -1.47774 0.38685 -0.87898 0.89678 -0.31413 0.92246 0.40438 0.68246 1.14192 1
0.34843 0.53267 -0.13825 0.73230 -0.29507 0.82694 -0.29965 0.68257 -0.37305 0.74829 -0.38087 0.78836 -0.21809 0.86198 -0.25438 0.86182 -0.01053 0.71692 -0.20306 0.90416 0.00745 0.92730 0.06494 0.89048 0.09886 0.67866 -0.01468 0.78493 -0.28482 1.06490 -0.06586 1.00527 -0.37828 1
0.34843 0.65994 -0.08079 0.76848 -0.23353 0.88725 -0.24421 0.92197 -0.43419 0.92771 -0.38481 0.96443 -0.21475 1.00605 -0.21180 1.00148 -0.01640 1.00014 0.04683 1.08924 -0.06651 1.05742 0.01892 0.97651 0.05104 0.87346 0.06337 1.02902 0.00616 1.13461 -0.06777 1.21635 -0.11889 1
0.34843 0.38698 0.61294 0.10468 1.00145 -0.40751 1.12962 -0.66935 1.25864 -1.18349 1.30298 -1.31674 1.15750 -1.57750 0.88768 -1.82973 0.40023 -1.72887 -0.04793 -1.57153 -0.56094 -1.41668 -0.90606 -1.14590 -1.15988 -1.08045 -1.14253 -0.26321 -1.21513 0.13753 -0.99108 0.56955 -0.67404 1
0.34843 0.51165 0.75951 0.13878 1.25717 -0.38812 1.47613 -1.09368 1.55663 -1.53713 1.39462 -1.72790 1.06718 -1.79623 0.50780 -2.01486 -0.10086 -1.75100 -0.61490 -1.40317 -1.22283 -0.98980 -1.29322 -0.56615 -1.31432 -0.40028 -1.00761 0.25335 -0.77467 0.45500 -0.33078 0.48162 0.15421 1
0.34843 0.72165 -0.64628 0.76848 -0.69198 0.65723 -0.42428 0.73909 -0.34913 0.93091 -0.08322 0.84218 -0.06096 0.77304 -0.23836 0.40665 -0.73273 0.82196 0.02193 0.98531 0.10628 1.05742 0.58964 0.38799 -0.60768 0.59117 0.02574 1.08084 -0.06975 0.31391 0.05677 0.93133 -0.08510 1
0.34843 0.08416 0.02127 0.47573 -0.24746 0.59623 -0.22375 0.65401 -0.17041 0.50107 -0.23076 0.67297 -0.17719 0.71057 -0.14070 0.68748 -0.24363 0.67153 -0.02187 0.70112 0.00153 0.63671 0.12756 0.69281 0.05663 0.32320 0.14656 0.42413 0.28366 0.54975 0.03060 0.56466 -0.00473 1
0.34843 0.72165 0.15762 0.19094 -0.51576 0.54039 -0.04344 0.39444 -0.35176 0.15193 -0.47123 0.46660 0.06440 0.37150 -0.06834 0.24202 -0.06157 0.53586 0.37216 0.64054 0.12333 -0.06932 0.22067 0.23731 0.87638 -0.09844 0.45344 -0.39412 0.69470 0.15578 0.37587 0.40678 0.29363 1
