FLength FWidth FSize FConc FConc1 FAsym FM3Long FM3Trans FAlpha FDist Class
1.26522 0.45115 0.98010 -1.34691 -1.31626 1.27191 2.10881 0.90417 2.04082 -0.03148 2
0.03832 -0.38162 -0.59845 0.21100 0.56324 0.31779 0.84629 0.37415 -0.92708 -0.16338 1
0.19775 0.51583 1.37643 -1.22766 -1.21762 0.98467 0.77996 0.98164 -0.99272 1.15934 1
0.21503 -0.02651 0.73824 -0.39182 -0.09553 -0.69267 0.81486 1.07269 0.35789 1.08287 2
0.07779 -0.14358 0.59901 -0.81794 -0.75340 0.10778 -0.87261 -0.77798 -1.01571 0.56817 1
0.53400 1.00203 1.11405 -0.96509 -0.85656 1.33523 1.03200 -2.76999 -0.78289 0.42110 1
1.59074 2.13559 0.76427 -1.11334 -1.17781 0.48806 -1.69081 -2.05044 2.22527 0.35101 2
-0.96863 -0.64609 -1.48865 2.05173 1.74506 -0.12749 0.03302 -0.43488 -0.33912 -1.52914 2
-0.71734 -0.75852 -1.40211 1.29465 0.84286 0.62836 0.35935 -0.46642 -0.44015 -0.83775 2
1.20409 0.00649 0.80998 -0.97767 -1.09094 1.79253 -1.23807 -0.53476 1.09157 -1.05216 2
-0.71388 -0.62983 -1.18543 0.92213 0.78676 0.47273 0.16519 0.48562 1.32198 -0.33558 1
-0.51958 -0.30493 -0.30136 -0.17191 -0.29823 -0.10370 0.20891 -0.57236 -0.69206 -0.90284 1
0.51773 0.34036 1.10516 -1.00831 -0.98054 -1.67645 0.89629 1.22421 -0.89904 0.84706 1
2.71379 0.03697 0.41153 -0.54553 -0.08558 -1.43678 -3.32874 -0.95779 1.64641 -0.56232 2
-0.67408 -0.12230 0.15951 -0.10736 0.05921 -0.05190 0.29202 -0.29274 2.13541 -0.30177 2
-0.66620 -0.64475 -0.43551 0.23999 0.34154 -0.04306 -0.29627 -0.65546 1.39471 0.11443 2
-0.65536 -0.52152 -0.32548 0.50858 0.20852 -0.26932 -0.67461 -0.33960 1.08353 -0.07578 1
-0.74136 -0.61678 -1.08153 1.23885 1.37405 0.35084 0.16047 -0.38197 -0.84281 -0.16200 1
0.89944 -0.01110 1.20715 -1.26486 -1.16966 1.03883 0.63737 -0.94511 0.16059 0.64627 2
-0.63215 -0.36912 0.08291 0.28266 0.17866 -0.14403 -0.63700 -0.37014 -0.80696 0.01496 1
2.72806 1.89438 1.06813 -1.44045 -1.30540 -3.77158 1.52129 2.47530 0.51126 0.19427 2
-0.81104 -0.53529 -0.66404 0.81874 0.86005 0.03345 -0.07765 -0.45416 -0.68313 -0.09805 1
-0.15486 -0.32770 0.26912 -0.69705 -0.81403 0.08968 0.41785 0.78032 2.34254 -0.12601 2
1.68641 2.38113 1.21350 -1.35348 -1.35698 -1.39089 -1.72546 -2.38788 -0.25383 1.61090 2
-0.24626 -0.27602 0.25896 -0.57999 -0.23127 0.61223 0.41100 -0.30497 -0.98520 -0.72048 1
2.84125 1.55177 1.32332 -1.16093 -0.92715 -2.47532 -1.84149 -1.99963 2.22323 1.20491 2
-0.84946 -0.68749 -1.02990 1.12234 1.27541 0.02192 -0.03445 0.24381 1.18963 -0.05433 2
-0.94705 -0.64114 -0.82105 2.21966 2.54048 0.29281 -0.09269 -0.50531 -0.37332 0.02205 2
4.92818 5.94400 1.21456 -1.53782 -1.22848 6.24926 -2.84597 5.26968 1.32529 -1.81256 2
-0.90642 -0.40580 -0.84390 0.33572 -0.10730 0.41192 0.05547 0.30151 -0.36775 -1.33064 2
-0.59708 -0.52031 -0.95478 0.67214 0.64016 0.41828 -0.02346 0.42065 0.02469 -0.52529 1
0.15995 -0.54160 -0.04193 -0.65821 -0.64572 0.13339 0.87569 0.39846 -1.00608 0.48536 1
-0.84796 -1.02651 -1.03350 2.02547 2.71513 0.30741 0.16795 0.17411 -0.42280 -1.42163 2
-0.67113 -0.19368 -0.09843 0.13333 0.02392 -0.12758 -0.66600 -0.25610 0.17401 -1.20168 2
-0.75184 -0.39832 -1.12025 0.44020 0.18770 -0.50422 0.13701 0.29121 -0.38830 -1.58770 1
0.53814 0.19496 0.22786 -0.65603 -0.76426 0.83128 -1.38096 -0.99593 -0.40816 -1.92279 2
-0.72075 -0.43265 -1.20384 1.74375 1.42201 -0.05256 -0.53438 0.27602 -0.64474 -0.09234 2
-0.49579 -0.49902 -0.36357 0.03486 -0.04214 -0.16458 -0.69859 0.33484 -0.43812 -0.34515 1
-0.70844 -0.47810 -0.38113 0.52171 0.79400 0.01918 -0.51309 0.28244 -0.62203 -0.89754 1
-0.74160 -0.50884 -1.15115 1.52823 1.53964 0.20632 0.13121 -0.41406 -0.31850 -2.05693 1
-0.33785 -0.15700 0.32414 -0.71729 -0.72897 0.57548 0.34742 0.32876 -0.47952 -0.75488 1
1.03930 2.53752 2.23829 -1.37919 -1.31355 0.06412 -1.57269 -1.97356 -0.08161 2.18522 2
0.49148 -0.03267 0.78099 -0.87702 -0.67196 -0.94177 0.73100 0.73991 -0.72285 1.41720 1
-0.45706 -0.37062 -0.52142 0.11363 0.00310 -0.45839 0.18588 -0.43085 -0.90176 0.12449 1
1.80051 0.58477 0.22384 -0.38087 -0.49188 1.49745 2.32326 -1.43724 2.15433 -1.59340 2
3.64882 2.81899 3.48314 -1.87096 -1.76238 -2.47857 -3.39162 -3.57907 2.35617 -0.16335 2
-0.00468 -0.00687 0.20014 -1.09310 -1.06560 0.82689 0.26238 -0.54717 -0.59996 -0.57029 1
-0.50751 -0.09998 -0.41287 -0.43886 -0.50998 0.41865 0.27058 -0.64526 -0.78948 -0.85944 1
-0.67724 -0.65902 -0.97425 0.82585 0.96955 -0.04401 -0.56535 0.37250 1.91616 0.96078 2
-0.17990 0.15675 0.62186 -1.05699 -0.94163 0.76394 -0.61283 -0.58769 -1.01321 0.18946 1
0.24690 -0.39608 0.63265 -1.02800 -1.06831 0.62997 0.60879 -0.46457 -1.04817 0.35246 1
-0.79260 -0.38146 -0.81280 0.47631 0.63111 0.10571 -0.40727 0.34843 -0.72868 -0.43509 1
1.81896 -0.48393 -0.47170 -0.30265 -0.30276 -3.38220 2.06876 0.21770 0.84716 -0.27119 2
-0.94437 -0.62464 -1.38243 2.19231 1.86632 -0.17221 -0.25997 0.55261 -0.65070 -0.28872 1
1.17170 -0.44444 0.69169 -0.63196 -0.30728 -1.12320 0.95457 0.63418 0.11202 1.08747 2
-0.57215 -0.72098 -0.38325 0.54906 0.67455 0.50134 0.19953 -0.58512 1.60053 -0.79622 2
-0.71899 -0.08973 -0.68838 0.53320 0.62025 0.40543 0.11705 0.90414 0.20547 -0.86217 1
-0.44981 0.00387 0.35038 -0.56522 -0.68011 -0.02926 0.23890 0.76871 -0.81250 -0.21785 1
-0.51275 -0.02840 0.07783 -0.23810 -0.18240 0.19417 0.23669 0.62285 0.85729 -2.07463 1
-0.58216 -0.16125 -0.33246 -0.15331 -0.16340 0.42560 0.14338 0.72100 -0.07446 -0.37767 1
1.92176 0.40224 1.59586 -1.32066 -1.23572 -1.45695 1.51484 1.03786 -0.98570 1.03324 1
-0.79299 -0.67828 -1.24214 1.08131 1.01299 -0.33270 -0.39965 -0.14644 1.35557 -1.01000 1
1.85701 1.07173 0.58906 -0.48043 -0.22222 -2.31214 1.73790 0.83132 1.91902 1.17965 2
0.76815 0.19501 1.14875 -0.46512 -0.38872 0.30005 0.17930 -0.69615 -1.04761 2.13924 1
0.18385 -0.66598 -0.42705 -0.07454 -0.18693 0.57125 0.78852 -0.36264 1.40070 0.66623 2
0.04602 -0.25711 -0.24042 -0.25178 -0.13987 0.93399 0.57117 -0.40895 -0.99490 1.21380 1
0.75745 -0.24306 -0.40102 -0.28241 -0.38149 -1.66734 1.02762 0.43141 -0.87081 0.56319 1
-0.75105 -0.68898 -0.91098 1.16172 1.28717 0.12629 -0.50168 0.47121 -0.26609 -1.12879 1
-0.94690 -0.64549 -1.38455 2.35314 1.64099 -0.26393 -0.26849 -0.86859 -0.62398 -0.99360 2
-0.53825 -0.19539 -0.85364 0.13661 -0.10820 0.49302 -0.71005 0.87733 0.34405 -0.30331 1
-0.69312 -0.18912 -0.29818 0.18310 -0.20231 -0.15886 0.16398 -0.40302 0.29951 -1.81131 2
-0.49249 -0.57937 -0.39361 -0.09588 -0.18693 0.56135 0.07768 -0.31663 -0.77222 0.25193 1
-0.80290 -0.66165 -1.34307 0.91939 0.59673 -0.36001 -0.30982 -0.20828 0.51455 0.17693 2
-0.59374 -0.09279 0.26891 -0.28460 -0.45207 0.59861 0.20045 0.66231 -0.45090 -0.36532 1
-0.41123 0.35736 0.73274 -0.91531 -0.93258 0.57506 0.07372 0.39321 -0.39699 -0.19699 1
-0.80612 -0.80228 -1.37629 2.01781 2.20385 0.05238 -0.08101 0.18140 0.27565 -0.94241 1
-0.59374 -0.33977 -0.74530 0.00095 -0.19055 -0.36623 -0.67842 -0.51431 -0.52452 -0.76977 1
-0.68734 -0.47795 -0.40970 0.68035 0.68993 0.07536 0.18619 -0.57162 0.90952 0.28085 1
1.47598 -0.13144 0.91535 -0.88359 -0.92986 0.85578 1.33509 0.64730 0.08681 0.88916 2
-0.28569 -0.41578 -0.01527 -0.78184 -1.01221 0.58717 -0.40932 -0.20959 2.09245 -0.62505 2
1.47999 1.66190 3.36083 -1.75390 -1.62393 -1.40815 1.57602 -1.06695 -0.99229 0.79280 1
-0.94795 -0.63308 -1.45988 2.16770 2.46628 -0.15022 -0.29221 0.46679 0.90573 0.30435 1
-0.76929 -0.69216 -0.96092 1.16938 0.78404 0.01193 -0.57142 -0.12759 2.17589 -0.07762 2
-0.45959 -0.40335 -0.81936 0.39535 0.45194 -0.50538 -0.58693 -0.52809 1.49827 -0.65741 2
0.64886 -0.01508 0.82648 -1.07176 -1.09727 -0.31968 1.41820 -0.71472 -0.99057 0.77301 1
0.28448 -0.52028 -0.39467 -0.26983 -0.28828 -1.66354 0.72038 -0.43032 -0.92467 0.59165 1
0.92053 0.58163 1.38871 -0.85077 -0.90724 -0.49677 -1.29214 1.28258 -0.97348 1.52275 1
-0.75607 -0.85054 -1.43977 2.07634 2.43641 0.40886 0.10833 -0.31202 -0.33194 -0.51899 1
1.85538 0.56206 0.59774 -0.86772 -0.90724 -0.74876 -1.96173 -0.73257 -0.89169 1.32784 2
-0.53162 -0.09868 -0.07494 -0.49958 -0.48103 0.31467 0.06516 -0.69954 0.54987 0.44784 2
-0.74095 -0.69020 -1.19537 1.55613 1.96043 0.40377 0.19116 0.54158 -0.85970 -1.12293 1
-0.95152 -0.59922 -1.53711 1.97296 1.98758 -0.17269 -0.06337 -0.47668 1.00168 -0.50125 1
-0.58578 -0.70483 -0.52862 0.74216 0.59673 -0.34537 -0.45284 -0.21412 1.76361 -1.01384 1
-0.68310 -0.60091 -0.87289 0.86086 1.19035 -0.08540 -0.64472 0.24986 -0.85134 -1.26660 1
1.11614 1.12915 0.09730 -0.88030 -0.87647 0.40242 0.78429 -1.88619 -0.98268 1.23756 1
-0.75348 -0.75979 -0.87839 1.89966 1.87808 0.41436 0.16239 -0.53924 1.68005 0.42552 2
1.16553 1.64169 2.58468 -1.48859 -1.50267 -0.03921 -2.25188 -0.88292 0.89329 -0.19465 2
-0.77430 -0.52202 -0.90929 0.53921 0.26100 0.11946 -0.45322 -0.48400 -0.20376 -1.45308 1
-0.66794 -0.31923 -0.89638 0.24218 0.30172 0.46110 0.00688 -0.38720 -0.61038 -0.85857 1
-0.12507 0.30671 0.33937 -0.77418 -0.85566 0.96613 0.71397 -1.13848 0.96204 -1.32587 2
-0.54493 -0.30209 -0.86422 0.20389 0.22481 -0.56073 -0.53930 0.44393 -0.76848 -1.10071 1
0.99775 -0.27825 0.30954 -0.97603 -1.01945 1.51194 1.86878 -0.70374 2.06590 0.39103 2
-0.67548 -0.37359 -1.04662 0.01572 -0.18783 0.26238 0.01979 0.65476 1.02564 0.86739 1
-0.44295 -0.38418 -0.11218 -0.07345 -0.03762 0.27999 0.05324 0.59190 -0.87077 -0.33602 1
-0.79375 -0.50230 -1.09275 0.63440 0.61482 0.31810 0.00882 0.10347 1.75666 -2.04147 1
-0.50023 -0.35340 -0.67251 0.01243 -0.09915 0.03412 -0.55474 -0.55573 -0.59246 -0.00032 1
-0.68711 -0.21524 -0.08404 0.04471 0.12708 0.12723 -0.46523 0.16034 2.35902 -1.51368 1
-0.80809 -0.65304 -1.44972 0.85266 0.58225 -0.35614 -0.32705 -0.18617 1.57991 -0.64838 1
-0.77481 -0.81689 -1.35788 1.97296 1.41024 0.12907 -0.42531 0.25995 1.56312 0.72488 1
-0.64578 -0.35807 -0.64986 -0.07181 -0.28104 0.54297 0.14638 0.47743 -0.39581 -0.79136 1
-0.59588 -0.58122 -0.89278 0.64370 0.57953 0.50920 0.22579 0.29420 0.93175 0.39267 1
-0.65595 -1.00065 -0.71208 1.72352 1.31070 0.40228 -0.18049 0.25583 -0.97552 -0.31074 2
-0.49702 0.32458 -0.07642 0.04580 -0.06386 -0.54238 -1.00180 -0.72338 -0.50163 -0.75415 2
1.62266 1.48473 1.43610 -1.10732 -0.69911 -1.48608 0.61481 0.95921 -0.56316 1.78459 2
-0.82128 -0.29698 -0.40991 0.80671 0.71798 0.13959 -0.51244 -0.35134 1.52782 -0.72638 2
-0.71511 -0.54603 -0.67399 0.83351 0.80576 0.24989 -0.13849 0.46574 -0.02317 0.02140 1
0.47837 -0.39573 0.32604 -0.80482 -0.87104 -1.21150 0.07426 -0.44301 0.82360 -0.05994 2
-0.83373 -0.65831 -1.00049 1.56652 1.61656 0.40335 0.04411 0.25934 2.12961 0.64548 1
-0.44887 -0.06173 0.05498 -0.43065 -0.15073 0.42345 0.33874 -0.74659 -0.94406 -1.51608 1
-0.37725 -0.32034 0.12819 -0.57124 -0.42945 0.02975 -0.62518 -0.52894 -0.99486 -0.39828 1
-0.13904 -0.26940 0.53553 -0.61828 -0.63124 -0.60836 -0.72569 -0.38860 -0.93983 0.47587 1
0.50021 0.53397 1.38722 -1.35129 -1.33617 0.54866 0.86555 0.48818 -0.85410 0.56987 1
-0.94901 -0.62081 -1.42665 2.09494 2.31063 -0.15771 -0.11761 -0.47898 -0.52283 0.66427 1
0.61183 0.52175 0.59393 -1.06629 -1.04026 -0.37373 -1.65484 1.01649 1.38807 -0.65334 2
0.12647 -0.22699 -0.01781 -0.67025 -0.73440 1.08637 0.54036 0.39484 -1.04930 0.64440 1
1.52807 0.58963 0.47035 -1.20250 -1.17509 0.39706 1.21525 1.13174 -0.97226 0.51556 1
0.68982 0.13780 0.60959 -0.80700 -0.71811 1.27658 1.31035 -0.40307 -0.50771 0.20653 1
0.38119 -0.61951 -0.02416 0.25531 0.34425 1.22952 1.04800 -0.36140 -0.81963 0.76865 1
-0.47269 -0.18839 -0.20889 -0.39564 -0.45569 0.05076 -0.47996 -0.47552 -0.12997 -1.19038 2
-0.71554 -0.56272 -0.38832 0.94182 0.73337 -0.13791 0.01894 -0.49028 -0.47296 0.35591 1
0.78412 0.20630 2.02457 -1.29385 -1.20858 -1.74062 0.63572 0.53212 -1.02664 0.80914 1
-0.61214 -0.56213 -0.65981 0.40301 0.48633 0.18179 0.22330 -0.55077 -0.85788 -0.49324 1
0.38230 0.34435 1.11680 -0.57014 -0.44664 -0.26566 0.63880 -0.34079 -1.04952 1.70346 1
0.93849 0.67986 2.33985 -1.31956 -1.27825 0.88693 1.27871 -1.03167 -1.00617 1.87208 1
1.21221 1.16930 0.01795 -0.73206 -0.72716 0.15030 0.35087 1.51029 -0.89383 1.75803 1
-0.27829 -0.49054 0.03530 -0.51107 -0.12449 0.28754 0.45318 0.42370 0.83068 0.22322 2
-0.54835 -0.42900 -0.56924 0.21374 0.36688 -0.05798 -0.01032 -0.36181 1.74685 0.76569 2
3.00872 1.15688 1.82016 -1.59034 -1.58773 -0.29050 1.11734 -1.32307 0.23960 -0.91257 2
-0.50924 -0.57840 -0.45350 0.65464 0.90802 -0.11695 0.10321 0.50096 -1.05354 -0.50903 1
-0.59743 -0.50368 -0.32654 0.20827 0.03749 0.45614 0.16885 0.31224 -0.47650 0.45405 2
1.70088 1.53476 0.77972 0.02830 0.85372 -1.68567 -1.80064 2.03528 -0.32071 0.51496 2
-0.11549 -0.55434 0.33324 -0.24685 -0.40230 -0.12159 0.46028 -0.24688 1.56620 0.28707 2
-0.67950 0.01313 -0.41499 0.31056 0.32254 0.08506 -0.62417 0.76868 2.30975 -1.64717 2
0.52872 0.15719 1.43166 -1.21727 -1.21672 0.90893 1.01470 0.66465 -0.86526 0.15923 1
0.60096 1.04144 1.61237 -0.93391 -0.75883 -0.21082 0.93143 1.10164 -1.00688 1.99896 1
1.05968 0.12550 0.68111 -1.03128 -1.01673 -1.91101 1.19716 -0.40014 -0.90904 0.96700 1
-0.95403 -0.58219 -1.26076 1.92154 1.50073 0.32919 -0.32256 0.54143 -0.67887 -0.93406 1
-0.74688 -0.53033 -0.84496 0.71098 0.82476 0.09458 -0.39761 0.29372 -0.67622 -1.51737 1
-0.18010 0.59758 1.00147 -1.07012 -1.09365 -0.25173 -0.06365 -0.93942 -0.92045 1.16607 1
-0.66392 -0.54268 -0.88009 0.88384 0.93245 0.32652 0.00741 -0.58313 -0.20740 -0.38337 1
-0.95279 -0.58637 -1.21844 1.95655 1.39667 0.18812 0.02323 -0.01199 1.29105 -1.67864 1
-0.17982 0.02884 0.46358 -0.86991 -0.84299 -0.23760 -0.61155 -0.69939 -1.04446 -0.20826 1
-0.75205 -0.64428 -0.65706 1.44946 1.72425 -0.21864 -0.56775 0.44565 0.69867 -0.21313 2
-0.50067 -0.54311 -0.37796 0.06823 0.04925 -0.06621 0.08663 0.40261 1.55907 -0.37302 2
-0.32754 -0.04178 0.81844 -0.89781 -0.96153 -0.13240 0.14883 0.34854 -0.87433 -0.51619 1
-0.76617 -0.81856 -1.69645 1.80830 1.27360 0.48493 -0.01677 0.27630 -0.79913 -1.21990 1
-0.33970 -0.42818 0.14258 -0.22060 0.25014 0.38775 0.19065 0.41001 0.42481 0.16324 2
-0.61275 -0.23555 -0.77852 -0.17137 -0.34710 0.48839 0.29497 0.54983 -0.38852 0.11873 1
-0.43436 -0.37047 -0.11155 0.70223 1.38038 0.57646 0.14495 0.41025 -0.45285 -0.62178 2
2.38314 3.08993 0.61953 -0.91258 -0.97330 -2.15617 -3.86918 2.63582 -0.22023 1.53029 2
-0.15808 -0.13179 0.38973 -0.93446 -0.97239 0.75867 0.30784 -0.72885 -0.95567 -0.99393 1
-0.48856 -0.95311 -0.59908 1.51072 1.10257 -0.16750 0.14042 0.47103 0.84708 0.30318 2
-0.79165 -0.77562 -0.64986 0.69730 0.66369 -0.03502 -0.38606 -0.28662 0.53193 -0.27153 2
-0.75736 -0.82299 -1.48717 1.63490 1.16501 0.50269 -0.06949 -0.31301 2.37740 0.88613 1
-0.63085 -0.67219 -0.87289 0.31056 0.10536 0.32574 -0.55375 -0.31890 1.10342 0.62782 2
0.63118 -0.09908 -0.70298 0.27664 0.05106 -1.26379 0.74628 0.44730 -0.94892 0.88311 1
-0.72485 -0.51532 -1.29123 1.08842 1.34056 0.31060 0.09669 -0.44499 -0.59309 -0.99951 1
-0.88223 -0.68796 -0.89405 2.57741 3.00470 0.41403 0.11621 -0.16220 0.60483 0.64443 2
-0.49142 -0.63981 -0.64309 0.17709 0.00672 0.09487 -0.65000 -0.19820 -0.53767 -0.74415 1
0.94829 1.63233 1.53725 -1.41365 -1.38956 1.17655 1.37385 0.78224 -0.20904 1.52437 2
0.57475 0.88921 2.34155 -1.53017 -1.48548 1.47741 0.99624 1.42123 -0.87621 0.71547 1
-0.15362 -0.03050 -0.14223 -0.02258 0.48814 -0.40207 -1.52288 0.83980 1.98286 0.67831 2
-0.66740 -0.35184 -0.55337 0.77443 1.25912 0.42314 0.29176 0.67575 -0.97107 -0.92826 1
-0.33791 -0.64148 -0.22179 0.25367 0.18590 0.47827 0.36990 -0.13816 -0.38895 -0.19209 2
-0.32344 -0.03053 -0.64309 0.62181 0.57863 -0.01423 -0.44759 0.79885 -0.15275 1.76785 1
-0.32380 -0.62099 -0.97425 0.56602 0.53972 0.92692 -0.57542 -0.18000 -0.71288 -0.16482 1
0.47408 0.17065 0.56155 -1.08981 -1.11537 0.29007 -0.79781 -0.73733 -0.72151 0.10927 1
-0.79552 -0.67145 -1.24214 1.01840 0.69898 0.50439 -0.08986 0.14509 1.16065 0.01851 1
-0.18002 -0.27418 0.42719 -0.72331 -0.81584 0.42425 0.51635 -0.40346 -0.81921 -0.57637 1
-0.80228 -0.21755 -0.86591 0.98558 1.30527 -0.12693 -0.55240 -0.47303 1.10797 -1.61819 1
3.16889 1.33192 0.97354 -1.22219 -1.11175 -2.82751 -1.71113 2.50114 1.04114 -1.39593 2
0.77942 0.27504 1.55164 -1.05043 -0.92534 0.87553 1.75133 0.95020 -0.87383 0.92588 1
-0.24840 0.33627 0.33408 -1.12482 -1.09094 0.82799 -0.03751 0.66424 -0.98030 0.13040 1
-0.23240 -0.76866 0.26256 -0.09642 -0.01500 0.14198 0.27198 -0.60876 -0.56518 -1.10703 2
-0.19437 -0.07613 0.22151 -0.74902 -0.75612 0.69646 -0.51149 0.47945 -0.65463 -0.46607 1
1.60840 1.27272 1.44922 -1.52415 -1.41490 1.68786 2.16355 1.97943 0.95274 0.10733 2
0.40253 0.22613 0.27843 -0.96236 -1.00768 1.19137 0.60233 -0.47907 -0.82754 0.38277 1
-0.37775 -0.13905 0.08989 -0.53678 -0.58600 -0.19787 -0.74484 0.20495 -0.53223 -1.02243 1
0.38563 0.02792 0.20903 -0.63962 -0.62129 -1.35810 0.78612 -0.97749 -0.98949 0.68112 1
-0.69366 0.00551 -0.19344 -0.14073 -0.19598 0.52377 0.19700 0.71769 0.46566 -0.77241 1
-0.77735 -0.23965 -0.63484 0.27117 0.20490 0.15077 -0.13062 0.25211 0.78120 -1.95090 1
-0.86613 -0.44333 -0.50534 1.07037 0.82205 0.21753 -0.37835 -0.64574 0.41607 -0.03995 2
-0.42940 -0.68009 -0.55337 0.19131 0.07278 0.77955 0.36803 -0.33014 -0.90567 0.58932 1
0.50095 -0.31852 -0.54068 0.59884 0.57048 -0.91250 -1.85170 -0.84547 2.18349 -0.98337 2
1.00167 0.32086 2.09355 -1.18390 -1.15247 -1.56367 1.23652 0.91594 -1.01589 1.45615 1
2.82621 -0.19811 -0.27512 -0.23701 -0.39958 -2.45098 1.37830 0.51569 -1.04650 1.32330 1
-0.16200 -0.13202 0.52114 -0.88742 -0.82489 0.53306 -0.64527 0.50023 -0.92935 0.00965 1
1.53807 -0.05825 -0.46514 1.14586 1.82017 1.21048 2.00012 0.44976 2.00795 0.63788 2
-0.27932 -0.51753 -0.01019 -0.35079 -0.51179 0.46708 0.29031 0.36791 -0.90836 -0.52690 1
2.84897 1.83191 0.70862 -0.73644 -0.59957 2.12755 2.64960 2.72875 1.03131 -0.86894 2
-0.15506 -0.16863 0.24500 -0.37540 -0.24665 -0.44591 0.08468 0.85641 1.92826 -1.23354 2
1.20497 -0.24139 0.88192 -0.14292 0.06735 -0.63694 1.18082 -0.83917 -1.05813 1.68324 1
0.57663 0.19181 1.76176 -0.87374 -0.90272 0.62146 1.00617 -0.98663 -0.99811 1.01997 1
-0.87673 -0.62812 -0.85025 1.86246 2.00115 -0.01978 -0.10781 -0.45154 2.24937 -1.01672 1
-0.63581 -0.20288 0.00504 0.04416 0.24562 0.20492 -0.45932 -0.70125 -0.53135 -1.02473 1
0.13289 -0.27995 0.11084 -0.70909 -0.79594 -0.91519 0.71476 -0.70693 -0.95865 0.69845 1
-0.58630 -0.37966 -1.12491 0.53648 0.38317 -0.54465 -0.53433 -0.81102 -0.65420 -0.20487 1
-0.38414 -0.70367 -0.56882 1.06326 0.73246 0.43605 0.08695 0.24747 1.99723 0.50449 2
-0.42908 0.07923 0.57404 -0.24740 -0.22584 0.68065 0.42354 -0.61312 -0.97421 0.93705 2
1.76197 3.43242 2.64033 -1.49406 -1.44747 0.17138 -2.77923 2.19510 -0.49103 2.19529 2
-0.31547 -0.25218 -0.30897 0.03978 -0.05753 0.80498 0.42317 0.62356 2.35566 -0.41042 2
-0.62742 -0.42827 -0.14964 0.38495 0.13703 0.49895 -0.32630 0.37759 -0.50352 0.19089 1
1.28284 0.11734 0.67921 -0.97822 -1.01492 -1.59592 1.42441 -0.98828 -0.87387 0.63414 1
0.88314 -0.73316 -0.66975 0.44677 0.14789 1.37135 0.93148 -0.23043 -0.35217 1.38138 1
-0.80249 -0.51372 -0.97425 0.75529 0.50080 0.10023 -0.41990 -0.39958 -1.03128 -1.37494 1
0.15597 -0.44886 -0.50047 -0.24467 -0.28104 -1.26419 -0.79015 0.34152 1.74087 -1.91470 2
-0.34942 -0.40274 -0.80285 0.62510 0.76594 0.37889 0.40055 -0.49944 -0.20431 -1.32457 1
-0.76087 -0.74584 -0.99647 1.62286 1.80116 0.44604 0.06266 -0.05547 -0.69997 -0.17716 1
-0.80506 -0.80224 -1.58197 1.99374 2.18485 0.09049 -0.32619 0.18620 1.23138 0.28844 2
0.39408 0.04914 1.93633 -1.19703 -1.05474 -0.73215 -1.28335 0.88509 1.13961 -0.50432 2
1.54091 0.81411 0.25896 -0.93829 -0.91629 -3.79950 2.46115 1.22078 0.78720 0.05428 2
0.14148 0.54856 1.11278 -1.03074 -0.99954 0.91848 0.91053 1.41651 1.50641 0.57043 2
-0.95010 -0.62891 -1.39491 2.06431 2.53595 -0.14831 -0.15121 0.32462 0.80823 -0.58319 1
-0.02873 -0.41480 -0.35235 -0.20692 -0.34348 0.65728 0.54555 -0.55887 -1.02656 -0.29227 1
-0.96505 -0.54832 -1.21844 1.61794 1.19306 0.35779 -0.41087 -0.39672 0.67385 -1.07562 1
0.58768 -0.02369 0.53828 -0.40385 -0.43126 0.85427 0.72720 -0.92288 -0.82231 2.54057 1
0.81821 0.10433 1.27973 -0.80536 -0.88824 -0.33735 0.96110 0.66835 -0.95843 1.92218 1
-0.53976 -0.72365 -1.16321 0.67652 0.43384 0.23738 0.21055 0.43470 0.95377 0.44009 1
-0.81430 -0.64869 -1.18543 0.98175 0.63926 0.08601 -0.33238 0.23196 -0.92477 0.20310 1
2.60108 1.55824 0.37111 -0.74081 -0.51360 -0.90088 -2.69878 -2.28991 0.22517 -0.25066 2
-0.14621 -0.60998 -0.57178 1.25362 0.69536 0.57778 0.49521 -0.53113 1.78824 -0.07246 2
0.36416 0.24424 0.28055 0.08464 -0.14168 -1.24029 -1.27152 -0.66304 -1.02369 1.98361 2
-0.03410 0.65234 1.27656 -1.12373 -1.13437 0.21569 -1.07216 -0.52830 0.56014 -0.84316 2
1.67719 -0.37057 -0.64859 0.73778 0.48452 -1.07891 -2.86043 -0.13119 1.25693 -0.17218 2
0.21477 0.03007 1.46848 -1.07231 -1.00949 0.70720 0.97399 -0.59617 -0.99080 0.80519 1
-0.80079 -0.66274 -1.12258 0.94620 0.56143 0.51200 -0.20678 0.11256 1.31507 0.36594 1
-0.64768 -0.65586 -1.12025 0.49545 0.28001 -0.10430 -0.59380 0.20881 0.39108 -0.76334 1
-0.76703 -0.62288 -1.08153 1.10593 0.89082 0.17912 -0.55032 0.39456 1.55623 -0.74261 2
-0.29644 -0.50236 -0.16022 0.53921 0.73065 0.31943 0.06385 0.14520 0.59155 -0.79953 2
-0.82626 -0.63376 -1.38539 0.95057 0.83924 0.07317 -0.20171 0.25976 1.88710 0.47537 1
-0.67670 -0.23551 -0.48566 0.18256 0.02120 0.22484 -0.36016 -0.34952 -0.53203 -1.36399 1
-0.12352 0.57109 1.29687 -1.10075 -0.92715 0.17783 0.51911 1.12007 -0.72571 -0.89183 1
0.15902 0.34854 -0.07981 -0.84037 -0.69820 1.55749 -0.60548 -0.74196 1.03855 -0.53968 2
